,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.425,LD,0.55,0.3,2021_09_09
1,-10,0.725,LD,0.7619047619047619,0.6842105263157895,2021_09_09
2,-9,0.85,LD,0.85,0.85,2021_09_09
3,-8,0.9,LD,0.9473684210526315,0.8571428571428571,2021_09_09
4,-7,0.975,LD,0.9583333333333334,1.0,2021_09_09
5,-6,0.95,LD,0.9523809523809523,0.9473684210526315,2021_09_09
6,-5,0.975,LD,0.9565217391304348,1.0,2021_09_09
7,-4,0.9,LD,0.8695652173913043,0.9411764705882353,2021_09_09
8,-3,0.925,LD,0.8846153846153846,1.0,2021_09_09
9,-2,0.95,LD,0.9473684210526315,0.9523809523809523,2021_09_09
10,-1,0.975,LD,1.0,0.9583333333333334,2021_09_09
11,0,0.0,LD,0.0,0.0,2021_09_09
12,1,0.35,LD,0.4,0.3,2021_09_09
13,2,0.725,LD,0.7777777777777778,0.6818181818181818,2021_09_09
14,3,0.875,LD,0.875,0.875,2021_09_09
15,4,0.975,LD,0.9565217391304348,1.0,2021_09_09
16,5,1.0,LD,1.0,1.0,2021_09_09
17,6,1.0,LD,1.0,1.0,2021_09_09
18,7,1.0,LD,1.0,1.0,2021_09_09
19,8,1.0,LD,1.0,1.0,2021_09_09
20,9,0.9,LD,0.9,0.9,2021_09_09
21,10,0.9,LD,0.9130434782608695,0.8823529411764706,2021_09_09
