,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,2.0,2.0,0.0,0.0,Actor,1.3167459964752197,1.0,0.0,,,0.0,0.0,Offenbach,20221220
1,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.2322869300842285,1.0,1.0,,,0.0,1.0,Offenbach,20221220
2,1R,Low,3.0,3.0,0.0,0.0,Actor,1.4004688262939453,1.0,3.0,,,0.0,3.0,Offenbach,20221220
3,1R,Low,3.0,3.0,0.0,0.0,Actor-incongruent,1.166428804397583,1.0,6.0,,,0.0,6.0,Offenbach,20221220
4,1R,Low,3.0,3.0,0.0,0.0,Observer,1.2339351177215576,1.0,7.0,,,0.0,7.0,Offenbach,20221220
5,1R,Low,1.0,1.0,0.0,0.0,Actor,1.3679540157318115,1.0,8.0,,,0.0,8.0,Offenbach,20221220
6,1R,Low,4.0,4.0,0.0,0.0,Observer,2.4163029193878174,1.0,9.0,,,0.0,9.0,Offenbach,20221220
7,1R,Low,6.0,6.0,0.0,0.0,Actor,1.0331051349639893,1.0,10.0,,,0.0,10.0,Offenbach,20221220
8,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,1.0007429122924805,1.0,11.0,,,0.0,11.0,Offenbach,20221220
9,1R,Low,1.0,1.0,0.0,0.0,Actor,1.1997032165527344,1.0,0.0,,,0.0,16.0,Offenbach,20221220
10,1R,Low,6.0,6.0,0.0,0.0,Observer,0.9831159114837646,1.0,1.0,,,0.0,17.0,Offenbach,20221220
11,1R,Low,2.0,2.0,0.0,0.0,Observer,2.132668972015381,1.0,2.0,,,0.0,18.0,Offenbach,20221220
12,1R,Low,2.0,2.0,0.0,0.0,Actor,1.2334468364715576,1.0,3.0,,,0.0,19.0,Offenbach,20221220
13,1R,Low,4.0,4.0,0.0,0.0,Actor,1.133087158203125,1.0,4.0,,,0.0,20.0,Offenbach,20221220
14,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.0164918899536133,1.0,0.0,,,0.0,24.0,Offenbach,20221220
15,1R,Low,4.0,4.0,0.0,0.0,Observer,1.4665069580078125,1.0,4.0,,,0.0,28.0,Offenbach,20221220
16,1R,Low,5.0,5.0,0.0,0.0,Actor-incongruent,0.9997119903564453,1.0,7.0,,,0.0,31.0,Offenbach,20221220
17,1R,Low,8.0,8.0,0.0,0.0,Observer,1.0007820129394531,1.0,8.0,,,0.0,32.0,Offenbach,20221220
18,1R,Med,10.0,10.0,0.0,0.0,Actor,1.449617862701416,1.0,9.0,,,0.0,33.0,Offenbach,20221220
19,1R,Low,1.0,1.0,0.0,0.0,Observer,1.433457851409912,1.0,10.0,,,0.0,34.0,Offenbach,20221220
20,1R,Low,2.0,2.0,0.0,1.0,Actor,1.2173187732696533,-1.0,11.0,,,0.0,35.0,Offenbach,20221220
21,1R,Low,5.0,5.0,0.0,0.0,Observer-incongruent,2.0002198219299316,1.0,0.0,,,0.0,37.0,Offenbach,20221220
22,1R,Low,8.0,8.0,0.0,0.0,Actor,1.0172979831695557,1.0,1.0,,,0.0,38.0,Offenbach,20221220
23,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0494320392608643,1.0,2.0,,,0.0,39.0,Offenbach,20221220
24,1R,Low,3.0,3.0,0.0,0.0,Observer,0.9831559658050537,1.0,3.0,,,0.0,40.0,Offenbach,20221220
