,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,2.0,2.0,0.0,0.0,Observer-incongruent,1.033290147781372,1.0,0.0,0.6175081729019544,0.4033217681022907,0.0,2.0,Lalo,20230217
1,1R,Low,2.0,2.0,0.0,0.0,Observer-incongruent,1.0659980773925781,1.0,2.0,0.7017941339398391,0.3094525315010314,0.0,4.0,Lalo,20230217
2,1R,Med,9.0,9.0,0.0,0.0,Actor,0.9993152618408203,1.0,5.0,0.9867365968466384,0.0159586101084536,0.0,7.0,Lalo,20230217
3,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9830560684204102,1.0,6.0,0.99929748635293,0.0,0.0,8.0,Lalo,20230217
4,1R,Low,5.0,5.0,0.0,0.0,Actor,1.0332701206207275,1.0,7.0,1.0,0.0,0.0,9.0,Lalo,20230217
5,1R,Low,2.0,2.0,0.0,0.0,Observer-incongruent,1.100126028060913,1.0,0.0,0.5999701380576689,0.3869306656669336,0.0,12.0,Lalo,20230217
6,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0168941020965576,1.0,2.0,0.9993896173522064,0.0,0.0,14.0,Lalo,20230217
7,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1831982135772705,1.0,3.0,1.0,0.0,0.0,15.0,Lalo,20230217
8,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0001299381256104,1.0,4.0,0.9987750494391332,0.0,0.0,16.0,Lalo,20230217
9,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0337350368499756,1.0,5.0,0.9991730291371076,0.0,0.0,17.0,Lalo,20230217
10,1R,Low,5.0,5.0,0.0,0.0,Observer,1.066514015197754,1.0,6.0,0.9999417999043884,0.0,0.0,18.0,Lalo,20230217
11,1R,Med,9.0,9.0,0.0,0.0,Actor-incongruent,0.9992489814758301,1.0,8.0,0.9998411331146344,0.0023319909810253,0.0,20.0,Lalo,20230217
12,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,1.0508830547332764,1.0,9.0,0.6801874663018711,0.3359462486003144,0.0,21.0,Lalo,20230217
13,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.0339901447296143,1.0,10.0,0.8644524236983842,0.1418312387791741,0.0,22.0,Lalo,20230217
14,1R,Low,3.0,3.0,0.0,0.0,Observer-incongruent,1.2325050830841064,1.0,12.0,0.8118668609020057,0.2005372986123561,0.0,24.0,Lalo,20230217
15,1R,Low,2.0,2.0,0.0,0.0,Actor,1.033663034439087,1.0,13.0,0.9995557529987668,0.0,0.0,25.0,Lalo,20230217
16,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0165786743164062,1.0,14.0,0.9998407896820836,0.0,0.0,26.0,Lalo,20230217
17,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,1.5833077430725098,1.0,16.0,0.4897290462754949,0.5476061153807807,0.0,28.0,Lalo,20230217
18,1R,Low,1.0,1.0,0.0,0.0,Actor,1.015761137008667,1.0,0.0,1.0,0.0,0.0,32.0,Lalo,20230217
19,1R,Low,5.0,5.0,0.0,0.0,Observer,0.9827170372009277,1.0,1.0,1.0,0.0,0.0,33.0,Lalo,20230217
20,1R,Low,6.0,6.0,0.0,0.0,Observer,1.049983024597168,1.0,2.0,0.9999777965460592,0.0,0.0,34.0,Lalo,20230217
21,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9830451011657715,1.0,3.0,0.9993468321364858,0.0,0.0,35.0,Lalo,20230217
22,1R,Med,11.0,11.0,0.0,0.0,Observer,1.0503990650177002,1.0,7.0,1.0,0.0311340206185567,0.0,39.0,Lalo,20230217
23,1R,Low,4.0,4.0,0.0,0.0,Observer,0.9996931552886963,1.0,8.0,0.837233436316802,0.0050981738341347,0.0,40.0,Lalo,20230217
