,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0176711082458496,1.0,0.0,,,0.0,1.0,Lalo,20230301
1,1R,Med,9.0,9.0,0.0,0.0,Observer,1.0157859325408936,1.0,4.0,,,0.0,5.0,Lalo,20230301
2,1R,Low,5.0,5.0,0.0,0.0,Actor-incongruent,0.9997889995574951,1.0,5.0,,,0.0,6.0,Lalo,20230301
3,1R,Low,7.0,7.0,0.0,0.0,Actor,1.0330159664154053,1.0,6.0,,,0.0,7.0,Lalo,20230301
4,1R,Low,3.0,3.0,0.0,0.0,Actor,0.9827561378479004,1.0,0.0,,,0.0,13.0,Lalo,20230301
5,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9997990131378174,1.0,1.0,,,0.0,14.0,Lalo,20230301
6,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9833278656005859,1.0,2.0,,,0.0,15.0,Lalo,20230301
7,1R,Low,3.0,3.0,0.0,0.0,Observer,0.9829261302947998,1.0,3.0,,,0.0,16.0,Lalo,20230301
8,1R,Low,3.0,3.0,0.0,0.0,Observer,1.015826940536499,1.0,4.0,,,0.0,17.0,Lalo,20230301
9,1R,Low,8.0,8.0,0.0,0.0,Observer,0.9992389678955078,1.0,5.0,,,0.0,18.0,Lalo,20230301
10,1R,Low,7.0,7.0,0.0,0.0,Observer,0.9827802181243896,1.0,6.0,,,0.0,19.0,Lalo,20230301
11,1R,Low,6.0,6.0,0.0,0.0,Actor,1.016753911972046,1.0,7.0,,,0.0,20.0,Lalo,20230301
12,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9837779998779297,1.0,8.0,,,0.0,21.0,Lalo,20230301
13,1R,Med,11.0,11.0,0.0,1.0,Actor-incongruent,0.9837048053741455,-1.0,10.0,,,0.0,23.0,Lalo,20230301
14,1R,Med,11.0,11.0,0.0,0.0,Observer-incongruent,0.9998269081115723,1.0,0.0,,,0.0,24.0,Lalo,20230301
15,1R,Low,4.0,4.0,0.0,0.0,Observer,0.9834160804748535,1.0,1.0,,,0.0,25.0,Lalo,20230301
16,1R,Low,6.0,6.0,0.0,0.0,Actor,0.999708890914917,1.0,2.0,,,0.0,26.0,Lalo,20230301
17,1R,Med,10.0,10.0,0.0,0.0,Observer,1.0497500896453857,1.0,3.0,,,0.0,27.0,Lalo,20230301
18,1R,Low,3.0,3.0,0.0,0.0,Observer,0.9992730617523193,1.0,4.0,,,0.0,28.0,Lalo,20230301
19,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9833018779754639,1.0,5.0,,,0.0,29.0,Lalo,20230301
20,1R,Low,1.0,1.0,0.0,0.0,Observer,1.016413927078247,1.0,6.0,,,0.0,30.0,Lalo,20230301
21,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0001561641693115,1.0,7.0,,,0.0,31.0,Lalo,20230301
22,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,0.999887228012085,1.0,9.0,,,0.0,33.0,Lalo,20230301
23,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.0004549026489258,1.0,10.0,,,0.0,34.0,Lalo,20230301
24,1R,Low,2.0,2.0,0.0,1.0,Actor-incongruent,0.9835910797119141,-1.0,11.0,,,0.0,35.0,Lalo,20230301
25,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9833447933197021,1.0,0.0,,,0.0,39.0,Lalo,20230301
26,1R,Low,3.0,3.0,0.0,0.0,Observer,0.9999117851257324,1.0,2.0,,,0.0,41.0,Lalo,20230301
27,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9825589656829834,1.0,3.0,,,0.0,42.0,Lalo,20230301
28,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0000951290130615,1.0,4.0,,,0.0,43.0,Lalo,20230301
29,1R,Low,7.0,7.0,0.0,0.0,Actor,0.9994940757751465,1.0,6.0,,,0.0,45.0,Lalo,20230301
30,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9999139308929443,1.0,0.0,,,0.0,48.0,Lalo,20230301
31,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0338079929351807,1.0,1.0,,,0.0,49.0,Lalo,20230301
32,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0497138500213623,1.0,3.0,,,0.0,51.0,Lalo,20230301
33,1R,Low,8.0,8.0,0.0,0.0,Observer,1.000216007232666,1.0,4.0,,,0.0,52.0,Lalo,20230301
34,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9828517436981201,1.0,5.0,,,0.0,53.0,Lalo,20230301
35,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0506486892700195,1.0,6.0,,,0.0,54.0,Lalo,20230301
36,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0493860244750977,1.0,7.0,,,0.0,55.0,Lalo,20230301
37,1R,High,12.0,12.0,0.0,0.0,Actor,0.9831550121307373,1.0,8.0,,,0.0,56.0,Lalo,20230301
38,1R,Med,9.0,9.0,0.0,0.0,Actor,1.0672919750213623,1.0,9.0,,,0.0,57.0,Lalo,20230301
39,1R,Low,3.0,3.0,0.0,1.0,Actor-incongruent,1.0165717601776123,-1.0,10.0,,,0.0,58.0,Lalo,20230301
40,1R,Low,5.0,5.0,0.0,0.0,Observer-incongruent,1.0006110668182373,1.0,0.0,,,0.0,59.0,Lalo,20230301
41,1R,Med,9.0,9.0,0.0,0.0,Actor,1.0000808238983154,1.0,1.0,,,0.0,60.0,Lalo,20230301
42,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9997501373291016,1.0,2.0,,,0.0,61.0,Lalo,20230301
43,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9823818206787109,1.0,3.0,,,0.0,62.0,Lalo,20230301
44,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9836690425872803,1.0,4.0,,,0.0,63.0,Lalo,20230301
45,1R,Med,10.0,10.0,0.0,0.0,Actor,1.017225980758667,1.0,5.0,,,0.0,64.0,Lalo,20230301
46,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,0.9997658729553223,1.0,9.0,,,0.0,68.0,Lalo,20230301
47,1R,Low,3.0,3.0,0.0,0.0,Actor-incongruent,0.9989008903503418,1.0,0.0,,,0.0,71.0,Lalo,20230301
48,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0321078300476074,1.0,2.0,,,0.0,73.0,Lalo,20230301
49,1R,Med,10.0,10.0,0.0,0.0,Actor,1.0003187656402588,1.0,3.0,,,0.0,74.0,Lalo,20230301
50,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0342929363250732,1.0,4.0,,,0.0,75.0,Lalo,20230301
51,1R,Med,10.0,10.0,0.0,0.0,Observer,0.9997620582580566,1.0,5.0,,,0.0,76.0,Lalo,20230301
52,1R,Med,9.0,9.0,0.0,0.0,Actor,1.0171592235565186,1.0,6.0,,,0.0,77.0,Lalo,20230301
53,1R,Low,4.0,4.0,0.0,0.0,Observer,0.9995012283325195,1.0,7.0,,,0.0,78.0,Lalo,20230301
54,1R,Med,11.0,11.0,0.0,0.0,Actor,1.0164589881896973,1.0,8.0,,,0.0,79.0,Lalo,20230301
55,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0001461505889893,1.0,9.0,,,0.0,80.0,Lalo,20230301
56,1R,Low,6.0,6.0,0.0,1.0,Observer,0.9836127758026123,-1.0,10.0,,,0.0,81.0,Lalo,20230301
57,1R,Low,5.0,5.0,0.0,0.0,Observer,0.9842560291290283,1.0,0.0,,,0.0,83.0,Lalo,20230301
58,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9839038848876953,1.0,1.0,,,0.0,84.0,Lalo,20230301
59,1R,High,13.0,13.0,0.0,0.0,Observer,0.9997329711914062,1.0,2.0,,,0.0,85.0,Lalo,20230301
60,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0000789165496826,1.0,3.0,,,0.0,86.0,Lalo,20230301
61,1R,Low,4.0,4.0,0.0,0.0,Observer,1.015758752822876,1.0,4.0,,,0.0,87.0,Lalo,20230301
62,1R,Med,9.0,9.0,0.0,0.0,Observer,0.9832510948181152,1.0,5.0,,,0.0,88.0,Lalo,20230301
63,1R,Low,5.0,5.0,0.0,0.0,Observer,1.0000498294830322,1.0,6.0,,,0.0,89.0,Lalo,20230301
64,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,0.9996490478515625,1.0,8.0,,,0.0,91.0,Lalo,20230301
65,1R,Low,5.0,5.0,0.0,0.0,Actor,1.0333890914916992,1.0,0.0,,,0.0,95.0,Lalo,20230301
66,1R,Low,6.0,6.0,0.0,0.0,Actor,1.01615309715271,1.0,1.0,,,0.0,96.0,Lalo,20230301
67,1R,Med,11.0,11.0,0.0,0.0,Observer,1.017085075378418,1.0,2.0,,,0.0,97.0,Lalo,20230301
68,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0169131755828857,1.0,9.0,,,0.0,104.0,Lalo,20230301
